row_id	ind	tyv	ru	split
19050	19066	анаа школаже баар	посещать обычную школу	train
30037	30053	дүүштүр	в унисон	train
39980	39998	далай эрии	морской берег	train
42305	42324	улуг элезин	крупный песок	train
15153	15168	сорулга чүдел дээрге	задача заключается в том, чтобы	train
24380	24396	диттигер	отважиться	train
20260	20276	кижилерниң карак кызылы	ожесточение требований	train
38143	38161	даштын	под открытым небом	train
14126	14141	дүн ортузунуң оранчок соонда	далеко за полночь	train
8888	8903	байырлал хүнү	торжественный день	train
38385	38403	онза күш	неземная сила	train
10364	10379	орук-чирик чогу	бездорожье	train
39541	39559	даамчыраар	впадать в забытьё	train
31014	31030	Кылаң суг	хрустальная вода	train
31206	31222	малгашка сапыктарны чалчырадыр	чавкать сапогами по грязи	train
41103	41121	сес чүс үжен тос	восемьсот тридцать девять	train
18515	18531	чепсектиг үскүлежиишкин	вооружённое столкновение	train
44017	44036	чүү-даа чок	ничего нет	train
45094	45113	човалаң	невзгоды	train
47804	47825	капсырлажыр	совпадать	train
